case_id,run_id,segment_index,source_field,segment_join,normalization,text,code_points,code_point_count,utf8_byte_count,letter_count,mark_count,number_count,punctuation_count,symbol_count,separator_count,control_other_count,count_all_code_points,count_without_whitespace,count_without_punctuation,count_without_whitespace_or_punctuation
C03,C03-run01,0,lexical,segment,none,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B,36,88,26,0,0,0,0,10,0,36,26,36,26
C03,C03-run01,0,lexical,segment,NFC,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B,36,88,26,0,0,0,0,10,0,36,26,36,26
C03,C03-run01,0,lexical,segment,NFKC,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B,36,88,26,0,0,0,0,10,0,36,26,36,26
C03,C03-run01,0,itn,segment,none,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B,34,66,16,0,9,0,0,9,0,34,25,34,25
C03,C03-run01,0,itn,segment,NFC,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B,34,66,16,0,9,0,0,9,0,34,25,34,25
C03,C03-run01,0,itn,segment,NFKC,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B,34,66,16,0,9,0,0,9,0,34,25,34,25
C03,C03-run01,0,masked_itn,segment,none,今日は2026年8月3日時刻は午後2時30分ですか,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B,25,57,16,0,9,0,0,0,0,25,25,25,25
C03,C03-run01,0,masked_itn,segment,NFC,今日は2026年8月3日時刻は午後2時30分ですか,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B,25,57,16,0,9,0,0,0,0,25,25,25,25
C03,C03-run01,0,masked_itn,segment,NFKC,今日は2026年8月3日時刻は午後2時30分ですか,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B,25,57,16,0,9,0,0,0,0,25,25,25,25
C03,C03-run01,1,result_text,segment,none,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,result_text,segment,NFC,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,result_text,segment,NFKC,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,display_text,segment,none,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,display_text,segment,NFC,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,display_text,segment,NFKC,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,nbest_display,segment,none,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,nbest_display,segment,NFC,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,nbest_display,segment,NFKC,価格は1234円です。,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,11,25,6,0,4,1,0,0,0,11,11,10,10
C03,C03-run01,1,lexical,segment,none,価格 は 千二百三十四 円 です,U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,16,40,12,0,0,0,0,4,0,16,12,16,12
C03,C03-run01,1,lexical,segment,NFC,価格 は 千二百三十四 円 です,U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,16,40,12,0,0,0,0,4,0,16,12,16,12
C03,C03-run01,1,lexical,segment,NFKC,価格 は 千二百三十四 円 です,U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,16,40,12,0,0,0,0,4,0,16,12,16,12
C03,C03-run01,1,itn,segment,none,価格 は 1234円 です,U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,13,25,6,0,4,0,0,3,0,13,10,13,10
C03,C03-run01,1,itn,segment,NFC,価格 は 1234円 です,U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,13,25,6,0,4,0,0,3,0,13,10,13,10
C03,C03-run01,1,itn,segment,NFKC,価格 は 1234円 です,U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,13,25,6,0,4,0,0,3,0,13,10,13,10
C03,C03-run01,1,masked_itn,segment,none,価格は1234円です,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059,10,22,6,0,4,0,0,0,0,10,10,10,10
C03,C03-run01,1,masked_itn,segment,NFC,価格は1234円です,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059,10,22,6,0,4,0,0,0,0,10,10,10,10
C03,C03-run01,1,masked_itn,segment,NFKC,価格は1234円です,U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059,10,22,6,0,4,0,0,0,0,10,10,10,10
C03,C03-run01,,result_text,concat_without_separator,none,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,result_text,concat_without_separator,NFC,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,result_text,concat_without_separator,NFKC,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,result_text,join_with_ascii_space,none,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,result_text,join_with_ascii_space,NFC,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,result_text,join_with_ascii_space,NFKC,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,display_text,concat_without_separator,none,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,display_text,concat_without_separator,NFC,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,display_text,concat_without_separator,NFKC,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,display_text,join_with_ascii_space,none,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,display_text,join_with_ascii_space,NFC,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,display_text,join_with_ascii_space,NFKC,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,nbest_display,concat_without_separator,none,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,nbest_display,concat_without_separator,NFC,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,nbest_display,concat_without_separator,NFKC,今日は2026年8月3日。時刻は午後2時30分ですか。価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,38,88,22,0,13,3,0,0,0,38,38,35,35
C03,C03-run01,,nbest_display,join_with_ascii_space,none,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,nbest_display,join_with_ascii_space,NFC,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,nbest_display,join_with_ascii_space,NFKC,今日は2026年8月3日。時刻は午後2時30分ですか。 価格は1234円です。,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+3002 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+3002 U+0020 U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059 U+3002,39,89,22,0,13,3,0,1,0,39,38,36,35
C03,C03-run01,,lexical,concat_without_separator,none,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか価格 は 千二百三十四 円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,52,128,38,0,0,0,0,14,0,52,38,52,38
C03,C03-run01,,lexical,concat_without_separator,NFC,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか価格 は 千二百三十四 円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,52,128,38,0,0,0,0,14,0,52,38,52,38
C03,C03-run01,,lexical,concat_without_separator,NFKC,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか価格 は 千二百三十四 円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,52,128,38,0,0,0,0,14,0,52,38,52,38
C03,C03-run01,,lexical,join_with_ascii_space,none,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか 価格 は 千二百三十四 円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B U+0020 U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,53,129,38,0,0,0,0,15,0,53,38,53,38
C03,C03-run01,,lexical,join_with_ascii_space,NFC,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか 価格 は 千二百三十四 円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B U+0020 U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,53,129,38,0,0,0,0,15,0,53,38,53,38
C03,C03-run01,,lexical,join_with_ascii_space,NFKC,今日 は 二千二十六年 八月 三日 時刻 は 午後 二時 三十分 ですか 価格 は 千二百三十四 円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+4E8C U+5343 U+4E8C U+5341 U+516D U+5E74 U+0020 U+516B U+6708 U+0020 U+4E09 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+4E8C U+6642 U+0020 U+4E09 U+5341 U+5206 U+0020 U+3067 U+3059 U+304B U+0020 U+4FA1 U+683C U+0020 U+306F U+0020 U+5343 U+4E8C U+767E U+4E09 U+5341 U+56DB U+0020 U+5186 U+0020 U+3067 U+3059,53,129,38,0,0,0,0,15,0,53,38,53,38
C03,C03-run01,,itn,concat_without_separator,none,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか価格 は 1234円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,47,91,22,0,13,0,0,12,0,47,35,47,35
C03,C03-run01,,itn,concat_without_separator,NFC,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか価格 は 1234円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,47,91,22,0,13,0,0,12,0,47,35,47,35
C03,C03-run01,,itn,concat_without_separator,NFKC,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか価格 は 1234円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,47,91,22,0,13,0,0,12,0,47,35,47,35
C03,C03-run01,,itn,join_with_ascii_space,none,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか 価格 は 1234円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B U+0020 U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,48,92,22,0,13,0,0,13,0,48,35,48,35
C03,C03-run01,,itn,join_with_ascii_space,NFC,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか 価格 は 1234円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B U+0020 U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,48,92,22,0,13,0,0,13,0,48,35,48,35
C03,C03-run01,,itn,join_with_ascii_space,NFKC,今日 は 2026年 8月3日 時刻 は 午後 2時 30分 ですか 価格 は 1234円 です,U+4ECA U+65E5 U+0020 U+306F U+0020 U+0032 U+0030 U+0032 U+0036 U+5E74 U+0020 U+0038 U+6708 U+0033 U+65E5 U+0020 U+6642 U+523B U+0020 U+306F U+0020 U+5348 U+5F8C U+0020 U+0032 U+6642 U+0020 U+0033 U+0030 U+5206 U+0020 U+3067 U+3059 U+304B U+0020 U+4FA1 U+683C U+0020 U+306F U+0020 U+0031 U+0032 U+0033 U+0034 U+5186 U+0020 U+3067 U+3059,48,92,22,0,13,0,0,13,0,48,35,48,35
C03,C03-run01,,masked_itn,concat_without_separator,none,今日は2026年8月3日時刻は午後2時30分ですか価格は1234円です,U+4ECA U+65E5 U+306F U+0032 U+0030 U+0032 U+0036 U+5E74 U+0038 U+6708 U+0033 U+65E5 U+6642 U+523B U+306F U+5348 U+5F8C U+0032 U+6642 U+0033 U+0030 U+5206 U+3067 U+3059 U+304B U+4FA1 U+683C U+306F U+0031 U+0032 U+0033 U+0034 U+5186 U+3067 U+3059,35,79,22,0,13,0,0,0,0,35,35,35,35
